timestamp,company_code,company_name,financial_year,source,source_url,output_file,action,status,message
2026-09-02T19:28:08,LTTS,L&T Technology Services,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\brsr-pdfs\LTTS_BR_24-25.pdf,357963470db86aff8c6744f61077129849c78533bc434baac2433b78b83eb562,company + FY2024-25 + BRSR validated
2026-09-02T19:28:10,TATAELXSI,Tata Elxsi,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\brsr-pdfs\TATAELXSI_BR_24-25.pdf,1b9e2dbe88505d7f4e5ada466389243e846abb122b28f17e8548f7c1e99b9ad5,company + FY2024-25 + BRSR validated
2026-09-02T19:28:10,OFSS,Oracle Financial Services Software,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\brsr-pdfs\OFSS_BR_24-25.pdf,15c3b0074ed5ef5ee9d0987ecd6c526802a142993a7250cb64e156e718b78f48,company + FY2024-25 + BRSR validated
2026-09-02T19:28:11,KPITTECH,KPIT Technologies,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\brsr-pdfs\KPITTECH_BR_24-25.pdf,4684905154541fdd8a5ae17d5fcbeb0193ac0e8cd210cddcd172d14d9a316668,company + FY2024-25 + BRSR validated
2026-09-02T19:28:14,CYIENT,Cyient,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\brsr-pdfs\CYIENT_BR_24-25.pdf,8bfb4ec2b5a88207e79f679d50d50514720d4c1189505bf81fccc0a982c2c2ff,company + FY2024-25 + BRSR validated
2026-09-02T19:28:15,BSOFT,Birlasoft,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\brsr-pdfs\BSOFT_BR_24-25.pdf,adbb666c1c57530f6d1bed3f1bdccf60bbf1137e71c9ee1abc3ebe73bd2eba9a,company + FY2024-25 + BRSR validated
2026-09-02T19:28:16,ZENSARTECH,Zensar Technologies,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\brsr-pdfs\ZENSARTECH_BR_24-25.pdf,d5ce48665057cfccb695ea85296f2e15602f833f9d83e08d610acd4723fc4cb5,company + FY2024-25 + BRSR validated
2026-09-02T19:28:18,TATATECH,Tata Technologies,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\brsr-pdfs\TATATECH_BR_24-25.pdf,4ebfdca4b8df06e6965f8837dd46c93f054cf368e97de650c7a5fce34d6569e6,company + FY2024-25 + BRSR validated
2026-09-02T19:28:18,HAPPSTMNDS,Happiest Minds Technologies,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\brsr-pdfs\HAPPSTMNDS_BR_24-25.pdf,202270b86eabbb909bbaa401b71bbe30fea31441fc550e478b7681bea5612312,company + FY2024-25 + BRSR validated
2026-09-02T19:31:50,SONATSOFTW,Sonata Software,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\brsr-pdfs\SONATSOFTW_BR_24-25.pdf,dc08e4644934726ff168f672a39c64be68dab31fbb79090a04f063f3302a52f3,company + FY2024-25 + BRSR validated
2026-09-02T19:32:01,HEXAWARE,Hexaware Technologies,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\brsr-pdfs\HEXAWARE_BR_24-25.pdf,ee29b57d4fcb150f7a0b7f55e13cd46c720c591370693315d13416664b946684,company + FY2024-25 + BRSR validated
